"YEAR","ECODISTRIC","Province_ID","AGR_t_all","BGR_t_all","ligfr.wa","nfr.wa","Corrected_Area","AreaIncSF_ha","SummerFallow_Ha"
"2003",567,"ON",1.35267002312498,1.14395862472877,0.0897,0.0071,178394.83523,178647.38964,252.55441
"2004",567,"ON",1.37029621363669,1.07743401616614,0.0886,0.0071,178113.2334,178377.29281,264.05941
"2005",567,"ON",1.42937429928092,1.15790402938011,0.0876,0.0071,177822.0766,178097.5034,275.4268
"2006",567,"ON",1.43423825147318,1.21421774052043,0.0865,0.0071,177473.10235,177760.30167,287.19932
"2007",567,"ON",1.43356062630296,1.15570294394396,0.0869,0.0071,178147.85416,178406.10829,258.25413
"2008",567,"ON",1.65835459472102,1.30913792288903,0.0874,0.0071,178826.79094,179056.3069,229.51596
"2009",567,"ON",1.56258788173524,1.21051850871768,0.0878,0.0071,179497.53974,179698.5378,200.99806
"2010",567,"ON",1.56431586162833,1.25148610404644,0.0883,0.0071,180148.02931,180320.75262,172.72331
"2011",567,"ON",1.64845940299548,1.27090351436955,0.0888,0.0071,180962.99518,181108.02588,145.0307
"2012",567,"ON",1.69858745636049,1.31762475476888,0.0889,0.0071,181476.36808,181615.89792,139.52984
"2013",567,"ON",1.95038379223293,1.37906109297596,0.089,0.0071,181989.58953,182123.64548,134.05595
"2014",567,"ON",1.72083266533918,1.2254889457828,0.0891,0.0071,182491.89553,182620.46306,128.56753
"2015",567,"ON",1.79306497744575,1.24968283748253,0.0892,0.0071,182981.30147,183104.4253,123.12383
"2016",567,"ON",1.79559805850914,1.35552536760448,0.0894,0.0071,183251.71033,183369.09719,117.38686
"2017",567,"ON",1.96916997182942,1.36731612647885,0.0895,0.0071,182159.08127,182273.51777,114.4365
"2018",567,"ON",1.94107810503287,1.35947166644096,0.0896,0.0071,181074.19958,181185.67636,111.47678
"2019",567,"ON",1.90188096574976,1.32094103295849,0.0897,0.0071,179985.40454,180093.92528,108.52074
"2020",567,"ON",1.92197569806368,1.34391917409886,0.0898,0.0071,178896.26778,179001.83197,105.56419
"2021",567,"ON",1.61315025175795,1.46248565273039,0.0899,0.0071,177812.36064,177914.98046,102.61982
"2022",567,"ON",1.90002696629997,1.35544138971487,0.0901,0.007,176856.55105,176955.69523,99.14418
"1976",568,"ON",0.784303002424849,0.698644508777787,0.0809,0.0068,79366.50933,86819.37798,7452.86865
"1977",568,"ON",0.838478138134891,0.741680154744952,0.0812,0.0068,80762.21408,87165.28294,6403.06886
"1978",568,"ON",0.934422817978012,0.676273149189108,0.0815,0.0068,82112.89873,87459.65109,5346.75236
"1979",568,"ON",0.941795224721411,0.73281463504714,0.0818,0.0068,83426.43691,87709.41896,4282.98205
"1980",568,"ON",0.948468743939995,0.775591140021822,0.0821,0.0068,84710.0865,87920.64396,3210.55746
"1981",568,"ON",0.971983248641776,0.8123910461753,0.0824,0.0068,85965.9304,88093.8974,2127.967
"1982",568,"ON",0.986167767765612,0.715384726167139,0.0824,0.0068,83801.72229,86507.68319,2705.9609
"1983",568,"ON",0.966006751147089,0.798350509131597,0.0825,0.0068,81625.35792,84899.97572,3274.6178
"1984",568,"ON",1.02107812063846,0.856607629684365,0.0825,0.0069,79441.29573,83276.79733,3835.5016
"1985",568,"ON",1.1017153688892,0.90354588320338,0.0825,0.0069,77251.90817,81641.68953,4389.78136
"1986",568,"ON",1.08119444217122,0.820168769219992,0.0825,0.0069,75054.89269,79993.35202,4938.45933
"1987",568,"ON",1.03190557955777,0.811573416594775,0.0851,0.0069,71987.74497,76351.84272,4364.09775
"1988",568,"ON",1.05677139633592,0.775693384545737,0.0865,0.0069,71199.74979,74986.65108,3786.90129
"1989",568,"ON",1.04464547057647,0.904115555015907,0.0877,0.0069,70815.91696,74022.42238,3206.50542
"1990",568,"ON",1.1418951568093,0.963815959257867,0.0889,0.0069,70398.72013,73021.3832,2622.66307
"1991",568,"ON",1.1291057917815,0.882138405279254,0.096,0.0069,63232.59218,65300.81229,2068.22011
"1992",568,"ON",1.03615676918889,0.764231332893292,0.0902,0.0069,69556.53517,71322.13161,1765.59644
"1993",568,"ON",1.13305369764901,0.83098190694071,0.089,0.007,71289.94084,72810.99306,1521.05222
"1994",568,"ON",1.25112163705543,0.85632005530788,0.0879,0.007,73015.65708,74292.22443,1276.56735
"1995",568,"ON",1.26329024509633,0.799557605967934,0.0866,0.007,75024.67505,76056.77586,1032.10081
"1996",568,"ON",1.21828879469806,0.736666664432329,0.0848,0.007,78190.41094,78978.08684,787.6759
"1997",568,"ON",1.24382661405031,0.75271131573735,0.0847,0.0071,77644.17625,78438.69011,794.51386
"1998",568,"ON",1.31493553899326,0.870543166560577,0.0846,0.0071,77150.76952,77952.36653,801.59701
"1999",568,"ON",1.36542094596148,0.83147307308191,0.0845,0.0071,76707.63585,77516.73195,809.0961
"2000",568,"ON",1.36744428092813,0.766509519943977,0.0844,0.0071,76323.65866,77140.65285,816.99419
"2001",568,"ON",1.20870410605548,0.710527199633818,0.0842,0.0071,75971.22028,76794.6133,823.39302
"2002",568,"ON",1.22202698742406,0.724635537972973,0.084,0.0071,75503.71487,76254.55782,750.84295
"2003",568,"ON",1.35267002312498,0.905395861273366,0.0838,0.0071,75062.98517,75741.57299,678.58782
"2004",568,"ON",1.37029621363669,0.84035619316984,0.0835,0.0071,74639.33853,75245.95554,606.61701
"2005",568,"ON",1.42937429928092,0.916825502133091,0.0833,0.0072,74236.87464,74771.8608,534.98616
"2006",568,"ON",1.43423825147318,0.957999229614975,0.083,0.0072,73832.05093,74296.34496,464.29403
"2007",568,"ON",1.43356062630296,0.933384686222692,0.0845,0.0072,73484.87152,73913.15864,428.28712
"2008",568,"ON",1.65835459472102,1.09501205451101,0.0859,0.0072,73204.42769,73596.9322,392.50451
"2009",568,"ON",1.56258788173524,1.07530505242265,0.0872,0.0072,73014.68158,73371.62938,356.9478
"2010",568,"ON",1.56431586162833,1.1366016144549,0.0883,0.0072,72972.02517,73293.66526,321.64009
"2011",568,"ON",1.64845940299548,1.1451597680417,0.0893,0.0071,73273.6621,73560.64371,286.98161
"2012",568,"ON",1.69858745636049,1.18101178221816,0.0891,0.0071,72544.51458,72848.77626,304.26168
"2013",568,"ON",1.95038379223293,1.19414793919745,0.0889,0.0071,71925.99915,72247.75567,321.75652
"2014",568,"ON",1.72083266533918,1.09122582225594,0.0886,0.0071,71315.97766,71655.43533,339.45767
"2015",568,"ON",1.79306497744575,1.16422007476533,0.0884,0.0071,70713.07764,71070.54692,357.46928
"2016",568,"ON",1.79559805850914,1.17586266879348,0.0881,0.0071,70049.05527,70424.00375,374.94848
"2017",568,"ON",1.96916997182942,1.19964818904886,0.0887,0.0071,70019.50481,70360.20047,340.69566
"2018",568,"ON",1.94107810503287,1.21391588685956,0.0893,0.0071,70009.08492,70315.81007,306.72515
"2019",568,"ON",1.90188096574976,1.24956246979376,0.0899,0.0071,70012.86903,70285.95318,273.08415
"2020",568,"ON",1.92197569806368,1.23180280345023,0.0904,0.0071,70026.65455,70266.41791,239.76336
"2021",568,"ON",1.61315025175795,1.33374421365329,0.091,0.0071,70066.29032,70273.10076,206.81044
"2022",568,"ON",1.90002696629997,1.31570066057996,0.0915,0.0071,69948.89422,70121.67823,172.78401
"1976",569,"ON",0.784303002424849,0.784303002424849,0.077,0.007,86889.49209,96349.63421,9460.14212
"1977",569,"ON",0.838478138134891,0.838478138134891,0.0783,0.007,89476.82231,98737.21938,9260.39707
"1978",569,"ON",0.934422817978012,0.922710849203104,0.0795,0.007,92067.93655,101130.17352,9062.23697
"1979",569,"ON",0.941795224721411,0.941795224721411,0.0807,0.007,94666.80737,103532.76754,8865.96017
"1980",569,"ON",0.948468743939995,0.948468743939995,0.0817,0.007,97269.31068,105941.19886,8671.88818
"1981",569,"ON",0.971983248641776,0.971983248641776,0.0828,0.0069,99876.40405,108356.79786,8480.39381
"1982",569,"ON",0.986167767765612,0.984304095360573,0.0823,0.007,97673.33944,106561.48207,8888.14263
"1983",569,"ON",0.966006751147089,0.939154682477841,0.0818,0.007,95496.99626,104793.88123,9296.88497
"1984",569,"ON",1.02107812063846,1.01167444498716,0.0812,0.007,93339.63397,103046.0447,9706.41073
"1985",569,"ON",1.1017153688892,1.03705946671462,0.0807,0.0071,91190.17002,101306.82512,10116.6551
"1986",569,"ON",1.08119444217122,0.91715328556522,0.0801,0.0071,89053.5143,99580.98155,10527.46725
"1987",569,"ON",1.03190557955777,0.909391061495251,0.0813,0.0071,84372.33784,94656.68864,10284.3508
"1988",569,"ON",1.05677139633592,0.808346884571421,0.0823,0.0071,80804.82817,90847.64371,10042.81554
"1989",569,"ON",1.04464547057647,0.921437285600922,0.0832,0.0071,77401.91739,87204.98341,9803.06602
"1990",569,"ON",1.1418951568093,0.985737231703545,0.0844,0.0071,73853.58711,83419.12056,9565.53345
"1991",569,"ON",1.1291057917815,0.825740297175214,0.0898,0.0071,64842.60879,74590.1452,9747.53641
"1992",569,"ON",1.03615676918889,0.781606781638921,0.0862,0.0071,73321.25988,81681.98374,8360.72386
"1993",569,"ON",1.13305369764901,0.826471464617137,0.0859,0.0072,76684.28141,83931.94914,7247.66773
"1994",569,"ON",1.25112163705543,0.920724942455847,0.0856,0.0072,79965.80854,86100.79915,6134.99061
"1995",569,"ON",1.26329024509633,0.859765285265816,0.0854,0.0072,83384.70702,88407.02078,5022.31376
"1996",569,"ON",1.21828879469806,0.756854957047266,0.0849,0.0073,87424.98775,91334.76308,3909.77533
"1997",569,"ON",1.24382661405031,0.834004314963823,0.0851,0.0073,90512.76046,93933.05142,3420.29096
"1998",569,"ON",1.31493553899326,0.918802333204141,0.0852,0.0073,93602.64128,96531.71827,2929.07699
"1999",569,"ON",1.36542094596148,0.86471859103543,0.0853,0.0073,96692.09842,99127.93657,2435.83815
"2000",569,"ON",1.36744428092813,0.78808249798322,0.0855,0.0074,99786.04135,101726.25396,1940.21261
"2001",569,"ON",1.20870410605548,0.693289005857287,0.0856,0.0074,102955.21955,104395.44013,1440.22058
"2002",569,"ON",1.22202698742406,0.711174720178124,0.085,0.0074,103116.28895,104647.4141,1531.12515
"2003",569,"ON",1.35267002312498,0.818133933868194,0.0844,0.0074,103286.06467,104907.45406,1621.38939
"2004",569,"ON",1.37029621363669,0.844010592269593,0.0838,0.0074,103458.6898,105169.6239,1710.9341
"2005",569,"ON",1.42937429928092,0.847054541400587,0.0832,0.0074,103633.22231,105432.92243,1799.70012
"2006",569,"ON",1.43423825147318,0.917692489154989,0.0826,0.0075,103640.17907,105527.2084,1887.02933
"2007",569,"ON",1.43356062630296,0.789506647480286,0.0831,0.0074,104276.50502,106046.9794,1770.47438
"2008",569,"ON",1.65835459472102,0.994250501457091,0.0836,0.0074,104896.92943,106551.25995,1654.33052
"2009",569,"ON",1.56258788173524,0.968616867868146,0.0841,0.0074,105486.15574,107024.72775,1538.57201
"2010",569,"ON",1.56431586162833,1.00599469872721,0.0846,0.0074,106033.67255,107457.01117,1423.33862
"2011",569,"ON",1.64845940299548,0.994115387104652,0.0851,0.0073,106350.71213,107658.33858,1307.62645
"2012",569,"ON",1.69858745636049,0.986739236958438,0.0846,0.0074,108024.65448,109169.09018,1144.4357
"2013",569,"ON",1.95038379223293,1.04080707321335,0.0842,0.0074,109657.74788,110638.5944,980.84652
"2014",569,"ON",1.72083266533918,0.93749597311599,0.0837,0.0074,111292.7957,112109.62347,816.82777
"2015",569,"ON",1.79306497744575,0.912824563415641,0.0833,0.0074,112924.52889,113576.73168,652.20279
"2016",569,"ON",1.79559805850914,0.931614846502485,0.0829,0.0074,114903.12937,115390.65548,487.52611
"2017",569,"ON",1.96916997182942,0.993389467579872,0.0829,0.0074,115108.50329,115584.76929,476.266
"2018",569,"ON",1.94107810503287,0.961819692517672,0.0828,0.0074,115326.92987,115791.92905,464.99918
"2019",569,"ON",1.88750009600799,0.90928902504071,0.0828,0.0074,115544.38575,115998.10359,453.71784
"2020",569,"ON",1.92197569806368,0.940911906817761,0.0828,0.0074,115761.34774,116203.78524,442.4375
"2021",569,"ON",1.61315025175795,1.08312539349588,0.0828,0.0074,115981.66103,116412.81135,431.15032
"2022",569,"ON",1.90002696629997,0.99975089682824,0.0828,0.0074,115869.34607,116286.33292,416.98685
"1976",570,"ON",0.784303002424849,0.732548061428415,0.0852,0.0073,251905.95078,253276.68925,1370.73847
"1977",570,"ON",0.838478138134891,0.838478138134891,0.0851,0.0073,254654.24694,255956.42124,1302.1743
"1978",570,"ON",0.934422817978012,0.753109263659099,0.085,0.0073,257434.55693,258668.05402,1233.49709
"1979",570,"ON",0.941795224721411,0.842360183645603,0.0848,0.0073,260237.52437,261402.20123,1164.67686
"1980",570,"ON",0.948468743939995,0.834483894649018,0.0847,0.0073,263057.46198,264153.17446,1095.71248
"1981",570,"ON",0.971983248641776,0.814997590540089,0.0846,0.0073,265889.00076,266915.57058,1026.56982
"1982",570,"ON",0.986167767765612,0.799723319371749,0.0848,0.0073,264886.31819,266147.62499,1261.3068
"1983",570,"ON",0.966006751147089,0.806722469907206,0.0849,0.0074,263977.14578,265469.55571,1492.40993
"1984",570,"ON",1.02107812063846,0.876921514267162,0.085,0.0074,263135.84451,264856.3548,1720.51029
"1985",570,"ON",1.1017153688892,0.914073115351385,0.0851,0.0074,262349.3347,264295.38064,1946.04594
"1986",570,"ON",1.08119444217122,0.831359520431907,0.0852,0.0074,261607.98956,263777.41927,2169.42971
"1987",570,"ON",1.03190557955777,0.846792983057414,0.0855,0.0074,266102.58415,268064.24183,1961.65768
"1988",570,"ON",1.05677139633592,0.782417623404233,0.0859,0.0074,269614.52017,271367.5739,1753.05373
"1989",570,"ON",1.04464547057647,0.81800675558981,0.0864,0.0074,272767.40377,274310.89,1543.48623
"1990",570,"ON",1.1418951568093,0.835509899453913,0.0869,0.0075,275176.50827,276509.43571,1332.92744
"1991",570,"ON",1.1291057917815,0.755402839764531,0.0908,0.0075,255036.47694,256178.565,1142.08806
"1992",570,"ON",1.03615676918889,0.67531687681239,0.0872,0.0075,275690.88178,276636.39427,945.51249
"1993",570,"ON",1.13305369764901,0.76158046866571,0.0866,0.0075,277218.35142,277999.35999,781.00857
"1994",570,"ON",1.25112163705543,0.865998507161983,0.0861,0.0075,278028.60249,278645.15876,616.55627
"1995",570,"ON",1.26329024509633,0.805708690574508,0.0856,0.0074,278658.20983,279110.30833,452.0985
"1996",570,"ON",1.21828879469806,0.722546528566948,0.085,0.0074,279612.44029,279900.10729,287.667
"1997",570,"ON",1.24382661405031,0.756677508052137,0.0852,0.0074,279605.56597,279879.55712,273.99115
"1998",570,"ON",1.31493553899326,0.89476509707037,0.0855,0.0075,279593.74393,279854.04806,260.30413
"1999",570,"ON",1.36542094596148,0.872155885082306,0.0858,0.0075,279568.82139,279815.45858,246.63719
"2000",570,"ON",1.36744428092813,0.86922108231406,0.086,0.0075,279531.41463,279764.36505,232.95042
"2001",570,"ON",1.20870410605548,0.693548958126155,0.0863,0.0075,279203.99975,279422.7156,218.71585
"2002",570,"ON",1.22202698742406,0.780275387603311,0.085,0.0075,278220.03937,278420.48484,200.44547
"2003",570,"ON",1.35267002312498,0.863987455829229,0.0836,0.0075,277263.06796,277445.33117,182.26321
"2004",570,"ON",1.37029621363669,0.826153854398259,0.0823,0.0075,276331.40853,276495.53956,164.13103
"2005",570,"ON",1.42937429928092,0.865600133711286,0.0809,0.0075,275429.97412,275576.08073,146.10661
"2006",570,"ON",1.43423825147318,0.930952907379525,0.0796,0.0075,275003.88118,275132.53231,128.65113
"2007",570,"ON",1.43356062630296,0.840561771023259,0.08,0.0075,274975.9928,275091.45548,115.46268
"2008",570,"ON",1.65835459472102,0.981190150691894,0.0804,0.0074,274966.2927,275068.65917,102.36647
"2009",570,"ON",1.56258788173524,0.947798771097711,0.0808,0.0074,274955.20721,275044.57128,89.36407
"2010",570,"ON",1.56431586162833,0.964441054060752,0.0812,0.0074,274923.16572,274999.64438,76.47866
"2011",570,"ON",1.64845940299548,1.01756897694046,0.0816,0.0074,274570.4279,274634.1026,63.6747
"2012",570,"ON",1.69858745636049,1.04353413767562,0.082,0.0074,274521.45777,274605.8104,84.35263
"2013",570,"ON",1.95038379223293,1.03924162018845,0.0824,0.0074,274357.80066,274462.97305,105.17239
"2014",570,"ON",1.72083266533918,0.958174019804211,0.0827,0.0074,274105.05317,274231.24805,126.19488
"2015",570,"ON",1.79306497744575,0.980803174396538,0.0831,0.0074,273784.6257,273932.04404,147.41834
"2016",570,"ON",1.79559805850914,1.05443671774649,0.0835,0.0074,273075.59007,273244.04282,168.45275
"2017",570,"ON",1.96916997182942,1.06045665157926,0.0836,0.0074,273420.40348,273580.16724,159.76376
"2018",570,"ON",1.94107810503287,1.04510500900322,0.0837,0.0074,273726.68375,273877.80145,151.1177
"2019",570,"ON",1.90188096574976,0.984774228198159,0.0838,0.0074,273964.76702,274107.29947,142.53245
"2020",570,"ON",1.92197569806368,1.07147527022372,0.0839,0.0073,274091.17771,274225.18339,134.00568
"2021",570,"ON",1.61315025175795,1.15253197200949,0.084,0.0073,274039.07548,274164.6306,125.55512
"2022",570,"ON",1.90002696629997,1.08084865167246,0.0841,0.0073,273892.51213,274008.78032,116.26819
"1976",571,"ON",0.784303002424849,0.653664765676288,0.0828,0.0068,12143.48334,13526.92606,1383.44272
"1977",571,"ON",0.838478138134891,0.713623391677591,0.0831,0.0068,12364.38429,13568.76748,1204.38319
"1978",571,"ON",0.934422817978012,0.659949273983444,0.0834,0.0068,12578.44063,13602.69301,1024.25238
"1979",571,"ON",0.941795224721411,0.724255708372496,0.0837,0.0068,12787.84275,13630.72608,842.88333
"1980",571,"ON",0.948468743939995,0.771217126419051,0.084,0.0068,12991.59496,13651.6736,660.07864
"1981",571,"ON",0.971983248641776,0.814416218912839,0.0843,0.0068,13191.40693,13667.01005,475.60312
"1982",571,"ON",0.986167767765612,0.734458555228068,0.0842,0.0068,13011.15897,13564.05849,552.89952
"1983",571,"ON",0.966006751147089,0.798151435379243,0.0842,0.0069,12827.88816,13457.03352,629.14536
"1984",571,"ON",1.02107812063846,0.857500685728316,0.0841,0.0069,12643.04154,13347.57144,704.5299
"1985",571,"ON",1.1017153688892,0.904559406916301,0.0841,0.007,12456.4082,13235.58023,779.17203
"1986",571,"ON",1.08119444217122,0.805438625821661,0.084,0.007,12267.85961,13121.05761,853.198
"1987",571,"ON",1.03190557955777,0.834961221247054,0.0863,0.007,11780.85823,12562.67177,781.81354
"1988",571,"ON",1.05677139633592,0.769444644660156,0.0874,0.007,11654.18884,12364.61054,710.4217
"1989",571,"ON",1.04464547057647,0.843819038772695,0.0883,0.007,11591.80192,12230.78022,638.9783
"1990",571,"ON",1.1418951568093,0.903641365687173,0.0893,0.007,11526.96071,12094.43772,567.47701
"1991",571,"ON",1.1291057917815,0.821633684555363,0.095,0.0071,10611.66176,11120.94626,509.2845
"1992",571,"ON",1.03615676918889,0.707484166561664,0.0909,0.0071,11399.79015,11838.68506,438.89491
"1993",571,"ON",1.13305369764901,0.80574965542122,0.0902,0.0071,11634.63787,12017.44649,382.80862
"1994",571,"ON",1.25112163705543,0.84238488571935,0.0894,0.0071,11869.54201,12196.28319,326.74118
"1995",571,"ON",1.26329024509633,0.801918167803237,0.0886,0.0071,12151.85815,12422.53171,270.67356
"1996",571,"ON",1.21828879469806,0.743637525696168,0.0871,0.0071,12613.46512,12828.07925,214.61413
"1997",571,"ON",1.24382661405031,0.77391164540295,0.0873,0.0071,12653.08113,12852.74196,199.66083
"1998",571,"ON",1.31493553899326,0.904889634706572,0.0875,0.0071,12696.25582,12880.93045,184.67463
"1999",571,"ON",1.36542094596148,0.851751385914396,0.0876,0.0071,12743.38741,12913.04101,169.6536
"2000",571,"ON",1.36744428092813,0.735368016139239,0.0877,0.0071,12794.89685,12949.49041,154.59356
"2001",571,"ON",1.20870410605548,0.750378267743337,0.0879,0.0072,12847.81507,12986.97609,139.16102
"2002",571,"ON",1.22202698742406,0.738959058966138,0.0878,0.0071,12825.06195,12948.94408,123.88213
"2003",571,"ON",1.35267002312498,0.928963417627559,0.0878,0.0071,12803.33787,12912.00259,108.66472
"2004",571,"ON",1.37029621363669,0.894049497916603,0.0878,0.0071,12782.16,12875.66548,93.50548
"2005",571,"ON",1.42937429928092,1.01140452960732,0.0877,0.0071,12762.38271,12840.80977,78.42706
"2006",571,"ON",1.43423825147318,1.04172313550652,0.0876,0.0071,12742.77366,12806.32791,63.55425
"2007",571,"ON",1.43356062630296,1.10759046647541,0.0886,0.0071,12554.08912,12609.80176,55.71264
"2008",571,"ON",1.65835459472102,1.16044283070061,0.0895,0.0071,12370.89582,12418.82292,47.9271
"2009",571,"ON",1.56258788173524,1.14916660439865,0.0904,0.0071,12199.69484,12239.89962,40.20478
